zip,city,state,country,timezone,latitude,longitude
79903,"El Paso",TX,"United States",America/Denver,31.786221,-106.44583
79904,"El Paso",TX,"United States",America/Denver,31.852156,-106.44181
79905,"El Paso",TX,"United States",America/Denver,31.768758,-106.43047
79906,"El Paso",TX,"United States",America/Denver,31.809263,-106.43081
79907,"El Paso",TX,"United States",America/Denver,31.70831,-106.32749
79908,"El Paso",TX,"United States",America/Denver,31.912449,-106.32501
79910,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79911,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79912,"El Paso",TX,"United States",America/Denver,31.848055,-106.54487
79913,"El Paso",TX,"United States",America/Denver,31.93728,-106.572393
79914,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79915,"El Paso",TX,"United States",America/Denver,31.743038,-106.36957
79916,"El Paso",TX,"United States",America/Denver,31.744353,-106.287923
79917,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79918,"El Paso",TX,"United States",America/Denver,31.831782,-106.390656
79920,"El Paso",TX,"United States",America/Denver,31.821439,-106.461405
79922,"El Paso",TX,"United States",America/Denver,31.789109,-106.54291
79923,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79924,"El Paso",TX,"United States",America/Denver,31.901737,-106.41827
79925,"El Paso",TX,"United States",America/Denver,31.782408,-106.36353
79926,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79927,"El Paso",TX,"United States",America/Denver,31.684338,-106.20788
79928,"El Paso",TX,"United States",America/Denver,31.674736,-106.197528
79929,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79930,"El Paso",TX,"United States",America/Denver,31.803457,-106.45758
79931,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79932,"El Paso",TX,"United States",America/Denver,31.865696,-106.59982
79934,"El Paso",TX,"United States",America/Denver,31.943633,-106.42402
79935,"El Paso",TX,"United States",America/Denver,31.784541,-106.33705
79936,"El Paso",TX,"United States",America/Denver,31.766355,-106.29828
79937,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79938,"El Paso",TX,"United States",America/Denver,31.852355,-106.09325
79940,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79941,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79942,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79943,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79944,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79945,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79946,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79947,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79948,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79949,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79950,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79951,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79952,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79953,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79954,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79955,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79958,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79960,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79961,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79966,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79968,"El Paso",TX,"United States",America/Denver,31.770458,-106.504843
79973,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79974,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79975,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79976,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79977,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79978,"El Paso",TX,"United States",America/Denver,31.799275,-106.382757
79980,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79982,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79983,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79984,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79985,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79986,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79987,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79988,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79989,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79990,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79991,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79992,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79993,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79994,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79995,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79996,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79997,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79998,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
79999,"El Paso",TX,"United States",America/Denver,31.694842,-106.299987
80001,Arvada,CO,"United States",America/Denver,39.522014,-105.223945
80002,Arvada,CO,"United States",America/Denver,39.795006,-105.0981
80003,Arvada,CO,"United States",America/Denver,39.825357,-105.06439
80004,Arvada,CO,"United States",America/Denver,39.81431,-105.12263
80005,Arvada,CO,"United States",America/Denver,39.843304,-105.11896
80006,Arvada,CO,"United States",America/Denver,39.522014,-105.223945
80007,Arvada,CO,"United States",America/Denver,39.833442,-105.18591
80010,Aurora,CO,"United States",America/Denver,39.739387,-104.8621
80011,Aurora,CO,"United States",America/Denver,39.739737,-104.80905
80012,Aurora,CO,"United States",America/Denver,39.698387,-104.83956
80013,Aurora,CO,"United States",America/Denver,39.659105,-104.7791
80014,Aurora,CO,"United States",America/Denver,39.665637,-104.83421
80015,Aurora,CO,"United States",America/Denver,39.623896,-104.77723
80016,Aurora,CO,"United States",America/Denver,39.595115,-104.7485
80017,Aurora,CO,"United States",America/Denver,39.695269,-104.78439
80018,Aurora,CO,"United States",America/Denver,39.689244,-104.7166
80019,Aurora,CO,"United States",America/Denver,39.784036,-104.72289
80020,Broomfield,CO,"United States",America/Denver,39.93404,-105.05454
80021,Broomfield,CO,"United States",America/Denver,39.881608,-105.09953
80022,"Commerce City",CO,"United States",America/Denver,39.836586,-104.9039
80024,Dupont,CO,"United States",America/Denver,39.844685,-104.91851
80025,"Eldorado Springs",CO,"United States",America/Denver,39.92926,-105.28863
80026,Lafayette,CO,"United States",America/Denver,40.002156,-105.10036
80027,Louisville,CO,"United States",America/Denver,39.963322,-105.15053
80028,Louisville,CO,"United States",America/Denver,40.087835,-105.373507
80030,Westminster,CO,"United States",America/Denver,39.830936,-105.03736
80031,Westminster,CO,"United States",America/Denver,39.866785,-105.04143
80033,"Wheat Ridge",CO,"United States",America/Denver,39.774341,-105.10036
80034,"Wheat Ridge",CO,"United States",America/Denver,39.522014,-105.223945
80035,Westminster,CO,"United States",America/Denver,39.80797,-104.407918
80036,Westminster,CO,"United States",America/Denver,39.80797,-104.407918
80037,"Commerce City",CO,"United States",America/Denver,39.80797,-104.407918
80038,Broomfield,CO,"United States",America/Denver,40.087835,-105.373507
80040,Aurora,CO,"United States",America/Denver,39.80797,-104.407918
80041,Aurora,CO,"United States",America/Denver,39.738752,-104.408349
80042,Aurora,CO,"United States",America/Denver,39.80797,-104.407918
80044,Aurora,CO,"United States",America/Denver,39.738752,-104.408349
80045,Aurora,CO,"United States",America/Denver,39.746736,-104.838361
80046,Aurora,CO,"United States",America/Denver,39.738752,-104.408349
80047,Aurora,CO,"United States",America/Denver,39.738752,-104.408349
80101,Agate,CO,"United States",America/Denver,39.378712,-104.02409
80102,Bennett,CO,"United States",America/Denver,39.760573,-104.431
80103,Byers,CO,"United States",America/Denver,39.746563,-104.17162
80104,"Castle Rock",CO,"United States",America/Denver,39.385141,-104.85962
80105,"Deer Trail",CO,"United States",America/Denver,39.631741,-104.01594
80106,Elbert,CO,"United States",America/Denver,39.148692,-104.5635
80107,Elizabeth,CO,"United States",America/Denver,39.397242,-104.58696
80108,"Castle Rock",CO,"United States",America/Denver,39.453833,-104.885409
80109,"Castle Rock",CO,"United States",America/Denver,39.380857,-104.89947
80110,Englewood,CO,"United States",America/Denver,39.646847,-104.99076
80111,Englewood,CO,"United States",America/Denver,39.610431,-104.88139
80112,Englewood,CO,"United States",America/Denver,39.579454,-104.88288
80116,Franktown,CO,"United States",America/Denver,39.355957,-104.7241
80117,Kiowa,CO,"United States",America/Denver,39.382543,-104.42847
80118,Larkspur,CO,"United States",America/Denver,39.206652,-104.90983
80120,Littleton,CO,"United States",America/Denver,39.599687,-105.00658
80121,Littleton,CO,"United States",America/Denver,39.607386,-104.95805
80122,Littleton,CO,"United States",America/Denver,39.582604,-104.95834
80123,Littleton,CO,"United States",America/Denver,39.616114,-105.07393
80124,"Lone Tree",CO,"United States",America/Denver,39.543478,-104.89644
80125,Littleton,CO,"United States",America/Denver,39.479365,-105.06708
80126,Littleton,CO,"United States",America/Denver,39.544549,-104.96808
80127,Littleton,CO,"United States",America/Denver,39.599755,-105.13052
80128,Littleton,CO,"United States",America/Denver,39.576838,-105.07882
80129,Littleton,CO,"United States",America/Denver,39.539556,-105.009739
80130,Littleton,CO,"United States",America/Denver,39.541571,-104.92152
80131,Louviers,CO,"United States",America/Denver,39.347863,-104.994708
80132,Monument,CO,"United States",America/Denver,39.098692,-104.8684
80133,"Palmer Lake",CO,"United States",America/Denver,39.113371,-104.90493
80134,Parker,CO,"United States",America/Denver,39.508608,-104.78031
80135,Sedalia,CO,"United States",America/Denver,39.340969,-105.05404
80136,Strasburg,CO,"United States",America/Denver,39.776934,-104.30997
80137,Watkins,CO,"United States",America/Denver,39.749664,-104.60811
80138,Parker,CO,"United States",America/Denver,39.523171,-104.70607
80150,Englewood,CO,"United States",America/Denver,39.738752,-104.408349
80151,Englewood,CO,"United States",America/Denver,39.738752,-104.408349
80154,Englewood,CO,"United States",America/Denver,39.738752,-104.408349
80155,Englewood,CO,"United States",America/Denver,39.738752,-104.408349
80160,Littleton,CO,"United States",America/Denver,39.738752,-104.408349
80161,Littleton,CO,"United States",America/Denver,39.738752,-104.408349
80162,Littleton,CO,"United States",America/Denver,39.522014,-105.223945
80163,Littleton,CO,"United States",America/Denver,39.347863,-104.994708
80165,Littleton,CO,"United States",America/Denver,39.738752,-104.408349
80166,Littleton,CO,"United States",America/Denver,39.738752,-104.408349
80201,Denver,CO,"United States",America/Denver,39.726303,-104.856808
80202,Denver,CO,"United States",America/Denver,39.751586,-104.99699
80203,Denver,CO,"United States",America/Denver,39.731286,-104.98306
80204,Denver,CO,"United States",America/Denver,39.734686,-105.01966
80205,Denver,CO,"United States",America/Denver,39.758986,-104.96678
80206,Denver,CO,"United States",America/Denver,39.731237,-104.95243
80207,Denver,CO,"United States",America/Denver,39.759386,-104.91945
80208,Denver,CO,"United States",America/Denver,39.738752,-104.408349
80209,Denver,CO,"United States",America/Denver,39.706535,-104.96698
80210,Denver,CO,"United States",America/Denver,39.679437,-104.96473
80211,Denver,CO,"United States",America/Denver,39.767536,-105.01973
80212,Denver,CO,"United States",America/Denver,39.770336,-105.04688
80214,Denver,CO,"United States",America/Denver,39.745526,-105.06251
80215,Denver,CO,"United States",America/Denver,39.744437,-105.10441
80216,Denver,CO,"United States",America/Denver,39.784622,-104.96214
80217,Denver,CO,"United States",America/Denver,39.738752,-104.408349
80218,Denver,CO,"United States",America/Denver,39.731237,-104.97133
80219,Denver,CO,"United States",America/Denver,39.698137,-105.03483
80220,Denver,CO,"United States",America/Denver,39.734387,-104.91678
80221,Denver,CO,"United States",America/Denver,39.816536,-105.01123
80222,Denver,CO,"United States",America/Denver,39.669237,-104.92766
80223,Denver,CO,"United States",America/Denver,39.699156,-104.99999
80224,Denver,CO,"United States",America/Denver,39.688437,-104.91348
80225,Denver,CO,"United States",America/Denver,39.69709,-105.12044
80226,Denver,CO,"United States",America/Denver,39.71222,-105.08918
80227,Denver,CO,"United States",America/Denver,39.668576,-105.09191
80228,Denver,CO,"United States",America/Denver,39.688278,-105.14558
80229,Denver,CO,"United States",America/Denver,39.859585,-104.95943
80230,Denver,CO,"United States",America/Denver,39.721763,-104.89627
80231,Denver,CO,"United States",America/Denver,39.681687,-104.88338
80232,Denver,CO,"United States",America/Denver,39.690387,-105.08866
80233,Denver,CO,"United States",America/Denver,39.903043,-104.9544
80234,Denver,CO,"United States",America/Denver,39.9091,-105.00829
80235,Denver,CO,"United States",America/Denver,39.648328,-105.08431
80236,Denver,CO,"United States",America/Denver,39.652454,-105.04089
80237,Denver,CO,"United States",America/Denver,39.643637,-104.90406
80238,Denver,CO,"United States",America/Denver,39.738752,-104.408349
80239,Denver,CO,"United States",America/Denver,39.788236,-104.83034
80241,Denver,CO,"United States",America/Denver,39.929566,-104.94931
80243,Denver,CO,"United States",America/Denver,39.738752,-104.408349
80244,Denver,CO,"United States",America/Denver,39.738752,-104.408349
80246,Denver,CO,"United States",America/Denver,39.705318,-104.93113
80247,Denver,CO,"United States",America/Denver,39.693573,-104.876649
80248,Denver,CO,"United States",America/Denver,39.738752,-104.408349
80249,Denver,CO,"United States",America/Denver,39.793686,-104.73913
80250,Denver,CO,"United States",America/Denver,39.738752,-104.408349
80251,Denver,CO,"United States",America/Denver,39.738752,-104.408349
80252,Denver,CO,"United States",America/Denver,39.738752,-104.408349
80255,Denver,CO,"United States",America/Denver,39.738752,-104.408349
80256,Denver,CO,"United States",America/Denver,39.74739,-104.992842
80257,Denver,CO,"United States",America/Denver,39.738752,-104.408349
80259,Denver,CO,"United States",America/Denver,39.746239,-104.991334
